row_id,group,x,z,y,score
60,method_a,0.7951947608454377,-0.8099658288546396,2.9366024458539446,63.40173152820383
61,method_a,0.0913654640192556,0.5639577269801932,2.2953339066151153,64.94223615145278
62,method_a,2.4407470221219683,1.2660022720732391,1.7563190911894675,64.06422002667749
63,method_a,-0.8353314787240707,0.14080114942698013,1.3336554643114482,66.9390380357691
64,method_a,-1.8277713845584294,-1.8917817685369132,-1.997425333258178,60.81702307993668
65,method_a,-0.1997805453884549,0.6735515892785794,2.2282056530501393,63.28511025881634
66,method_a,-0.7193525242335264,1.3703628061787922,2.059006373564601,63.93203679766145
67,method_a,-0.966276626588622,-1.0671016655518157,0.18573100498508882,61.55623303047288
68,method_a,-1.7660828770723114,-1.915434726544156,-2.3460103437061384,62.546851275396975
69,method_a,0.40600971574723754,0.836767075976249,2.020529180386254,62.404102679881746
70,method_a,-2.0314332173053087,0.8736830644854475,-1.98803684017241,66.20433211202332
71,method_a,0.8267411907905666,1.233796362129838,2.375824048052109,61.704783559054334
72,method_a,2.376510496497044,-1.0152850359716272,1.254181141914538,60.60405945431996
73,method_b,2.0619143334773096,0.4484932389226342,2.654310649583405,64.6131267070088
74,method_b,-0.3090058239483766,0.354817445582026,3.0991456056904094,64.5669273178364
75,method_b,0.06990724605427978,-0.7463357086672112,2.326083917224058,64.36969543008348
76,method_b,1.3706790540570308,-0.06854127708507364,3.2823973364029677,65.2096813575379
77,method_b,1.5988139309778262,-0.7164457448209192,2.1994578144786088,63.07328243448757
78,method_b,-1.9623571767825676,-0.9801263938122303,-1.8364388525055926,64.16339611625678
79,method_b,1.4247437324097412,0.17141328551038934,2.5790660821028806,64.28328285574807
80,method_b,1.4595476086295038,-0.9643458974459542,2.9626910407606855,63.60771946317621
81,method_b,-1.927168324537218,0.45970571307201985,-1.2656893639815576,64.86931893565125
82,method_b,1.7586686989412623,0.9119739538551376,2.8218570749317617,66.91894338058532
83,method_b,2.4324946680474326,0.15702424732899925,2.2453629164147837,63.46284490687032
84,method_b,2.4618699894161793,0.11165680183293424,1.1291463515160782,61.20452759410745
85,method_b,-0.7648472302072555,1.4994117306748258,2.241250619904327,68.05441082469866
86,method_b,-2.1262131630971908,-0.41207216757083415,-2.0319797460353812,64.38178653985268
87,method_b,-0.08194619576814555,0.9209557530541531,2.9687481230417494,65.75583184198513
88,method_b,0.9583800811433729,-0.16307402584624453,2.8520344945798777,66.04160214160753
89,method_b,-1.75524434826266,1.2045347686301677,0.8183417066651495,66.10016098201876
90,method_b,0.35450880557732045,0.834839469200161,3.4178871007176403,63.62451147180466
91,method_b,-0.16540848961162036,1.7549319543327884,3.525626726397538,66.2275875828641
92,method_b,1.5314204993743612,1.1745970094281948,4.0420267350805,67.14071703009165
93,method_b,0.5732537263252762,0.020966135380799014,3.5811281511498776,63.23479235807886
94,method_b,-1.942271089814485,-0.49619670023329,-0.8117154255658228,64.023572672931
95,method_b,0.6751848448692597,-0.2776320095513229,3.3639820403700162,63.79902427903681
96,method_b,0.8962019757253756,0.8661033336713564,3.1454230657056215,63.884108994764276
97,method_b,-1.467170124104173,0.25770580218793215,0.2905323457154731,64.90643009954582
98,method_b,2.460793575632054,-0.6338755605409064,1.1003260417290566,67.79292408568887
99,method_b,-0.13889393668110905,0.44861283510492644,2.0690686760893757,62.24322919029746
100,method_b,-1.6513758727982963,0.036354327320248486,-0.9393783776760954,64.89436001235548
101,method_b,-0.6450589364740489,1.4796142042449643,3.0467612823316346,67.48020687660147
102,method_b,0.8637484318397664,-1.0476638448597322,2.884661156048923,66.1687598437226
103,method_b,2.1971643070605538,-0.0122290658595127,1.8731401824039826,62.69932023858647
104,method_b,1.8359228256051479,0.6724739493760352,2.1530123249682216,65.86516519569274
105,method_b,-0.007527975638446094,-1.0699417719412985,2.5085284866064503,62.7504301952471
106,method_b,-1.275647196909389,2.3601801740583057,1.2579141039963402,69.92733006541846
107,method_b,0.4073062968608987,-1.4990270316738035,2.5162598906590317,62.93314833005891
108,method_b,-1.018930523068522,-0.35107265217149364,0.5837186183880918,66.2005178976942
